ID	NR_INWENT	NAZWA	REGION	GMINA	ROK_AKTUALIZACJI
3476	J.Cz.III-08.18	Jaskinia w Rzędowej Skale	Wyżyna Śląsko-Krakowska	Zawiercie (gm. miejska)	2013
3477	J.Cz.III-08.19	Schronisko koło Bzowa III	Wyżyna Śląsko-Krakowska	Zawiercie (gm. miejska)	2013
3478	J.Cz.III-04.14	Schronisko pod Czwartą Grzędą	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3479	J.Cz.III-08.20	Schronisko koło Bzowa I	Wyżyna Śląsko-Krakowska	Zawiercie (gm. miejska)	2013
3480	J.Cz.III-04.15	Komin w Studnisku Mirowskim	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3481	J.Cz.III-04.16	Jaskinia Wacia w Łutowcu	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3482	J.Cz.III-08.21	Schronisko koło Bzowa II	Wyżyna Śląsko-Krakowska	Zawiercie (gm. miejska)	2013
3483	J.Cz.III-08.22	Komin w Rzędowej Skale	Wyżyna Śląsko-Krakowska	Zawiercie (gm. miejska)	2013
3484	J.Cz.III-08.23	Schronisko w Lisiej Górze koło Podzamcza II	Wyżyna Śląsko-Krakowska	Zawiercie (gm. miejska)	2013
3485	J.Cz.III-08.24	Schronisko w Lisiej Górze koło Podzamcza III	Wyżyna Śląsko-Krakowska	Zawiercie (gm. miejska)	2013
3486	J.Cz.III-08.25	Schronisko w Lisiej Górze koło Podzamcza I	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3487	J.Cz.III-04.17	Jaskinia pod Knurem w Łutowcu	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3488	J.Cz.III-08.26	Schronisko w Górze Birów koło Podzamcza Północne	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3489	J.Cz.III-08.27	Schronisko Okno Skalne w Górze Birów	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3490	J.Cz.III-04.18	Zapadlisko w Wielkim Bukowcu	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3491	J.Cz.III-08.28	Schronisko w Górze Birów koło Podzamcza Zachodnie	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3492	J.Cz.III-04.19	Szpaciarnia w Górze Gawrońce	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3493	J.Cz.III-08.29	Schronisko w Górze Birów koło Podzamcza Wschodnie	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3494	J.Cz.III-08.30	Okap na Zuzance	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3495	J.Cz.III-08.31	Schronisko obok ruin Zamku w Ogrodzieńcu II	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3496	J.Cz.III-08.32	Schronisko obok ruin Zamku w Ogrodzieńcu I	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3497	J.Cz.III-08.33	Schronisko Górne obok ruin Zamku w Ogrodzieńcu 	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3498	J.Cz.III-08.34	Schronisko obok ruin Zamku w Ogrodzieńcu IV	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3499	J.Cz.III-08.35	Schronisko na Fudze i Szczelinie	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3500	J.Cz.III-08.36	Koleba pod Hotelem	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3501	J.Cz.III-08.37	Schronisko obok ruin Zamku w Ogrodzieńcu III	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3502	J.Cz.III-08.38	Schronisko z Grabiami	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
3503	J.Cz.III-02.01Ex	Jaskinia pod Kołowrotem	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3504	J.Cz.III-02.02Ex	Jaskinia w Laskach na S od Trzebniowa	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3505	J.Cz.III-03.01Ex	Schronisko z Norką	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3506	J.Cz.III-05.01	Studnia Szpatowców	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3508	J.Cz.III-03.02Ex	Schronisko w Smoku	Wyżyna Śląsko-Krakowska	Jędrzejów (gm. miejsko-wiejska)	2013
3509	J.Cz.III-04.03Ex	Jaskinia Majowa	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3510	J.Cz.III-05.01Ex	Jaskinia Zawał	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3511	J.Cz.III-06.60	Jaskinia Kowalskiego	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2020
3512	J.Cz.III-06.61	Jaskinia Okopcona	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2020
3513	J.Cz.III-06.02Ex	Schronisko w Skałach Kroczyckich V	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3526	J.Cz.III-05.02	Jaskinia w Dudniku	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3527	J.Cz.III-05.03	Schronisko Kazamar w Bibliotece	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3528	J.Cz.III-05.04	Szczelina w Aptece	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3529	J.Cz.III-05.05	Schroniska pod Filarem Apteki	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3530	J.Cz.III-05.06	Jaskinia Pastuchów	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3531	J.Cz.III-05.07	Jaskinia Żabia	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3532	J.Cz.III-05.08	Jaskinia Sulmowa	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3533	J.Cz.III-05.09	Mała Studnia Szpatowców	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3534	J.Cz.III-05.10	Jaskinia między Studniami	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3535	J.Cz.III-05.11	Komin Prawej Nogi Baby	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3536	J.Cz.III-05.12	Pochylnia Lewej Nogi Baby	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3537	J.Cz.III-05.13	Schronisko Bliźniacze w Ruskiej Skale	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3538	J.Cz.III-05.14	Kopalnia Kalcytu w Ruskich Skałach	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3539	J.Cz.III-05.15	Szczelina pod Wiszącymi Ogrodami	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3540	J.Cz.III-05.16	Dereniowy Przechód w Górze	Wyżyna Śląsko-Krakowska	Włodowice (gm. wiejska)	2013
3541	J.Cz.III-05.17	Okno Rzędkowickie	Wyżyna Śląsko-Krakowska	Włodowice (gm. wiejska)	2013
3542	J.Cz.III-05.18	Garaż	Wyżyna Śląsko-Krakowska	Włodowice (gm. wiejska)	2013
3543	J.Cz.III-05.19	Jaskinia Sopli Lodu	Wyżyna Śląsko-Krakowska	Włodowice (gm. wiejska)	2013
3544	J.Cz.III-05.20	Komin w Studnisku Rzędkowickim	Wyżyna Śląsko-Krakowska	Włodowice (gm. wiejska)	2013
3545	J.Cz.III-05.21	Schronisko pod Studniskiem Rzędkowickim	Wyżyna Śląsko-Krakowska	Włodowice (gm. wiejska)	2013
3546	J.Cz.III-05.22	Małe Okno Rzędkowickie	Wyżyna Śląsko-Krakowska	Włodowice (gm. wiejska)	2013
3547	J.Cz.III-05.23	Schronisko w Skałce z Jaskiniami	Wyżyna Śląsko-Krakowska	Włodowice (gm. wiejska)	2013
3548	J.Cz.III-05.24	Okno w Leśnej Turni	Wyżyna Śląsko-Krakowska	Włodowice (gm. wiejska)	2013
3566	J.Cz.III-06.01	Schronisko Kazamar w Cyrku	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3567	J.Cz.III-06.02	Jaskinia Głęboka	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3568	J.Cz.III-06.03	Schronisko Sadek	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3569	J.Cz.III-06.04	Jaskinia pod Hokejką	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3586	J.Cz.III-06.05	Jaskinia Berkowa	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3587	J.Cz.III-06.06	Lej Szpatowców	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3588	J.Cz.III-06.07	Schronisko Skośne	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3589	J.Cz.III-06.08	Kozi Dół	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3590	J.Cz.III-06.09	Schronisko w Skale Gąsieckiego	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3591	J.Cz.III-06.10	Schronisko za Kciukiem	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3592	J.Cz.III-06.11	Schronisko pod Białą Basztą	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3593	J.Cz.III-06.12	Schronisko Podszczytowe	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3594	J.Cz.III-06.13	Wielki Kanion	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3595	J.Cz.III-06.14	Schroniska pod Ryglem	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3596	J.Cz.III-06.15	Szczelina w Ryglu	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3597	J.Cz.III-06.16	Awen między Babą a Ptakiem	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3598	J.Cz.III-06.17	Schronisko w Leśnym Cyrku	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3599	J.Cz.III-06.18	Fazowa Dziura	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3600	J.Cz.III-06.19	Schronisko w Lewych Kaskadach	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3601	J.Cz.III-06.20	Schronisko w Pierwszej Córce	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3602	J.Cz.III-06.21	Szczelina w Dziewicy	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3603	J.Cz.III-06.22	Jaskinia Złodziejska w Skałach Kroczyckich	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3604	J.Cz.III-06.23	Jaskinia Kroczycka	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3605	J.Cz.III-06.24	Jaskinia Deszczowa	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3606	J.Cz.III-06.25	Jaskinia w Kruczej Skale	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3607	J.Cz.III-06.26	Schronisko bez Stropu	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3608	J.Cz.III-06.27	Schronisko w Krużganku	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3609	J.Cz.III-06.28	Szczelina w Popielowej Górze	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3610	J.Cz.III-06.29	Kopalnia Kalcytu w Popielowej Górze I	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3611	J.Cz.III-06.30	Kopalnia Kalcytu w Popielowej Górze II	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3612	J.Cz.III-06.31	Schronisko Troglobiontów	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3613	J.Cz.III-06.32	Schronisko Przelotowe w Popielowej Górze	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3614	J.Cz.III-06.33	Jaskinia Wschodnia na terasie Popielowej Góry	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2021
3615	J.Cz.III-06.35	Szczelina w Łysaku I	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3616	J.Cz.III-06.36	Piętrowy Schron w Łysaku	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3617	J.Cz.III-06.37	Młyńskie Okna w Łysaku	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3618	J.Cz.III-06.38	Schronisko w Łysaku I	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3619	J.Cz.III-06.39	Schronisko w Łysaku II	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3620	J.Cz.III-06.40	Schronisko w Łysaku III	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3621	J.Cz.III-06.41	Szczelina w Łysaku II	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3622	J.Cz.III-06.42	Studnia Tarnogórska	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3623	J.Cz.III-06.43	Jaskinia Mrowia w Łysaku	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3624	J.Cz.III-06.44	Jaskinia pod Bramą w Jastrzębniku	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3625	J.Cz.III-06.45	Krzemienny Okap w Słupsku	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3626	J.Cz.III-06.46	Schronisko Górne w Słupsku	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3627	J.Cz.III-06.47	Schronisko Dolne w Słupsku I	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3628	J.Cz.III-06.48	Schronisko Dolne w Słupsku II	Wyżyna Śląsko-Krakowska	Kroczyce (gm. wiejska)	2013
3646	J.Cz.II-02.01	Jaskinia Suliszowicka	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3647	J.Cz.II-02.02	Jaskinia nad Kapliczką	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3648	J.Cz.II-02.03	Schronisko obok Jaskini nad Kapliczką	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3649	J.Cz.II-02.04	Brama Suliszowicka	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3650	J.Cz.II-02.05	Schronisko w Kapuśnej Skale	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3651	J.Cz.II-02.06	Schronisko Kunie	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3652	J.Cz.II-02.07	Schronisko pod Wysokim Napięciem I	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3653	J.Cz.II-02.08	Schronisko pod Wysokim Napięciem II	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3654	J.Cz.II-02.09	Schronisko pod Wysokim Napięciem III	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3655	J.Cz.II-02.10	Palenisko	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3656	J.Cz.II-02.11	Okap z Kominkiem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3657	J.Cz.II-02.12	Schronisko za Różą	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3658	J.Cz.II-02.13	Schronisko nad Zastudniem I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3659	J.Cz.II-02.14	Wielki Okap nad Zastudniem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3660	J.Cz.II-02.15	Schronisko nad Zastudniem II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3661	J.Cz.II-02.16	Schronisko nad Zastudniem III	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3662	J.Cz.II-02.17	Schronisko w Płetwie	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3663	J.Cz.II-02.18	Schronisko nad Zastudniem IV	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3664	J.Cz.II-02.19	Schronisko nad Zastudniem V	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3665	J.Cz.II-02.20	Schronisko nad Zastudniem VI	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3666	J.Cz.II-02.21	Schronisko nad Zastudniem VII	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3667	J.Cz.II-02.22	Schronisko na Słupkach	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3668	J.Cz.II-02.23	Prosty Okap	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3669	J.Cz.II-02.24	Schronisko nad Paśnikiem I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3670	J.Cz.II-02.25	Schronisko nad Paśnikiem II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3671	J.Cz.II-02.26	Schronisko za Trzema Bukami	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3672	J.Cz.II-02.27	Tunelik nad Zastudniem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3673	J.Cz.II-02.28	Schronisko pod Ostrogą	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3674	J.Cz.II-02.29	Schronisko z Dzikiem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3675	J.Cz.II-02.30	Meanderek w Borsuczych Skałach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3676	J.Cz.II-02.31	Schronisko w Borsuczej Skale I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3677	J.Cz.II-02.32	Schronisko w Borsuczej Skale II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3678	J.Cz.II-02.33	Szczelina w Borsuczych Skałach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3679	J.Cz.II-02.34	Okap z Rurką	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3680	J.Cz.II-02.35	Jaskinia pod Fałką	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3681	J.Cz.II-02.36	Dziura w Serze	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3682	J.Cz.II-02.37	Koleba	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3683	J.Cz.II-02.38	Jaskinia z Makaronem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3684	J.Cz.II-03.01	Schronisko na Kaczmarce I	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3685	J.Cz.II-03.02	Wielki Okap na Kaczmarce	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3686	J.Cz.II-02.39	Schronisko obok Jaskini z Makaronem I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3687	J.Cz.II-03.03	Schronisko na Kaczmarce II	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3688	J.Cz.II-02.40	Schronisko obok Jaskini z Makaronem II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3689	J.Cz.II-03.04	Mały Okap na Kaczmarce I	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3690	J.Cz.II-03.05	Mały Okap na Kaczmarce II	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3691	J.Cz.II-02.41	Schronisko obok Jaskini z Makaronem III	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3692	J.Cz.II-03.06	Mały Okap na Kaczmarce III	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3693	J.Cz.II-03.07	Jaskinia Pozioma	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3694	J.Cz.II-02.42	Schronisko na Krawędzi	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3695	J.Cz.II-03.08	Schronisko na Kaczmarce III	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3696	J.Cz.II-02.43	Tuneliczek	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3697	J.Cz.II-03.09	Schronisko na Kaczmarce IV	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3698	J.Cz.II-03.10	Schronisko na Kaczmarce V	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3699	J.Cz.II-02.44	Schronisko za Leszczyną	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3700	J.Cz.II-02.45	Szczelina między Leszczynami	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3701	J.Cz.II-03.11	Schronisko na Kaczmarce VI	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3702	J.Cz.II-03.12	Jaskinia Dwupiętrowa	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3703	J.Cz.II-03.13	Schronisko na Kaczmarce VII	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3704	J.Cz.II-02.46	Stary Komin	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3705	J.Cz.II-03.14	Schronisko na Kaczmarce VIII	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3706	J.Cz.II-02.47	Schronisko obok Starego Komina	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3707	J.Cz.II-03.15	Schronisko pod Dolnym Okapem I	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3708	J.Cz.II-02.48	Schronisko Klasyczne	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3709	J.Cz.II-03.16	Schronisko pod Dolnym Okapem II	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3710	J.Cz.II-02.49	Schronisko obok Klasycznego	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3711	J.Cz.II-03.17	Okap biwakowy Dolny	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3712	J.Cz.II-02.50	Schronisko nad Starym Kominem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3713	J.Cz.II-03.18	Schronisko nad okapem Biwakowym Dolnym	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3714	J.Cz.II-03.19	Okap biwakowy Górny	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3715	J.Cz.II-02.51	Problemik	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3716	J.Cz.II-03.20	Okap Zachodni w Czatachowej	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3717	J.Cz.II-02.52	Schronisko za Pniakiem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3718	J.Cz.II-02.53	Schronisko Zagubionych Okularów	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3719	J.Cz.II-03.21	Schronisko przy Drodze	Wyżyna Śląsko-Krakowska	Żarki (gm. miejsko-wiejska)	2013
3720	J.Cz.II-02.54	Niska Fuga	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3721	J.Cz.II-03.22	Schronisko Niskie w Kopciówkach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3722	J.Cz.II-02.55	Dwie Studzienki	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3723	J.Cz.II-02.56	Schronisko w Lisich Jamkach I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3724	J.Cz.II-02.57	Schronisko w Lisich Jamkach II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3725	J.Cz.II-03.23	Schronisko Pochyłe Dolne	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3726	J.Cz.II-02.58	Schronisko w Lisich Jamkach III	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3727	J.Cz.II-03.24	Schronisko Pochyłe Górne	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3728	J.Cz.II-04.22	Jaskinia Płaska	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3729	J.Cz.II-02.59	Schronisko obok Starej Baby	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3730	J.Cz.II-03.25	Schronisko Wschodnie w Kopciówkach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3731	J.Cz.II-03.26	Schronisko z Grzędą	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3732	J.Cz.II-03.27	Jaskinia na Szczelinach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3733	J.Cz.II-03.28	Okap przy Jaskini na Szczelinach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3734	J.Cz.II-03.29	Schronisko w Dziurawej Skałce	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3735	J.Cz.II-03.30	Schronisko z Okienkiem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3736	J.Cz.II-04.01	Jaskinia Narożna	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3737	J.Cz.II-03.31	Jaskinia pod Wielką Wantą	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3738	J.Cz.II-03.32	Okiennik w Kopciówkach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3739	J.Cz.II-03.33	Schronisko pod Okiennikiem w Kopciówkach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3740	J.Cz.II-04.02	Jaskinia Buczynowa	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
3741	J.Cz.II-03.34	Jaskinia Ostrężnicka	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3742	J.Cz.II-03.35	Schronisko Większe w Ostrężniku	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3743	J.Cz.II-03.36	Schronisko Mniejsze w Ostrężniku	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
3744	J.Cz.II-04.03	Schronisko Wielkie w Górze	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
